('HJ349039', '170310107021009')
('HJ349180', '170312426001004')
('HJ349530', '170318388002126')
('HJ353354', '170310819001000')
('HJ353408', '170318425001014')
('HJ355303', '170311913021018')
('HJ355499', '170313108003012')
('HJ355690', '170312212001011')
('HJ357370', '170312315005023')
('HJ359763', '170312518005007')
('HJ363401', '170313009002010')
('HJ366143', '170316706002010')
('HJ366264', '170316812003013')
('HJ366791', '170312427001011')
('HJ367740', '170312107002018')
('HJ368417', '170318361002000')
('HJ368546', '170317114001006')
('HJ368546', '170317114001006')
('HJ370479', '170318402001011')
('HJ371148', '170312315001002')
('HJ371417', '170315306003023')
('HJ372962', '170312925001015')
('HJ373938', '170315305021007')
('HJ374537', '170316110001022')
('HJ374672', '170310802011000')
('HJ374726', '170315305014005')
('HJ374852', '170315401013008')
('HJ375039', '170312912002017')
('HJ375336', '170312306005007')
('HJ375930', '170314212001008')
('HJ376892', '170318355002022')
('HJ378937', '170310312002003')
('HJ379046', '170318422001046')
('HJ380074', '170312511003012')
('HJ381206', '170314907002019')
('HJ383416', '170318308001006')
('HJ383815', '170317302012001')
('HJ384934', '170314603022010')
('HJ385294', '170314005002004')
('HJ385611', '170318346002023')
('HJ386273', '170310312003009')
('HJ386937', '170312512001002')
('HJ388511', '170313006002000')
('HJ388764', '170314305002001')
('HJ395666', '170312519002015')
('HJ397484', '170312513005017')
('HJ397755', '170318370002008')
('HJ398828', '170314603011009')
('HJ399078', '170310804002000')
('HJ399121', '170310514002009')
('HJ399272', '170317004023025')
('HJ400029', '170318347002009')
('HJ403088', '170318421006002')
('HJ407611', '170318369001002')
('HJ407876', '170318431001001')
('HJ408235', '170310301011002')
('HJ408282', '170318347002013')
('HJ410134', '170318411004020')
('HJ411254', '170318378001041')
('HJ411998', '170318309002017')
('HJ412500', '170312312004010')
('HJ412619', '170312521023007')
('HJ416796', '170318434001008')
('HJ421102', '170312518002011')
('HJ425461', '170312312001005')
('HJ427306', '170316810004025')
('HJ427661', '170310312003007')
('HJ429479', '170314305002010')
('HJ429814', '170315804001000')
('HJ429815', '170318428003008')
('HJ431045', '170312502002004')
('HJ431190', '170314804005003')
('HJ431741', '170318418001012')
('HJ433417', '170315302004063')
('HJ434144', '170312713001020')
('HJ435007', '170315306001030')
('HJ436283', '170318415002001')
('HJ436365', '170311913021008')
('HJ436397', '170310208012009')
('HJ438722', '170318423001059')
('HJ440488', '170315802002009')
('HJ444719', '170312522022005')
('HJ444777', '170315305013005')
('HJ445000', '170311402001007')
('HJ445246', '170310603001000')
('HJ447199', '170312315006009')
('HJ449358', '170316702001001')
('HJ449385', '170312406001021')
('HJ451703', '170313812002017')
('HJ451748', '170317303001011')
('HJ452761', '170310302001005')
('HJ453447', '170314701002013')
('HJ454908', '170318410001025')
('HJ454908', '170318410001025')
('HJ456653', '170313008001009')
('HJ457715', '170312520002008')
('HJ459102', '170312212001007')
('HJ460302', '170318342001008')
('HJ460302', '170318342001008')
('HJ460930', '170313817001000')
('HJ461848', '170317204001002')
('HJ464632', '170314301023002')
('HJ464865', '170313805001004')
('HJ464942', '170318307003006')
('HJ464969', '170310817002038')
('HJ466097', '170312207012008')
('HJ466852', '170310101003011')
('HJ470768', '170318368002006')
('HJ471344', '170312922002002')
('HJ471975', '170315704002016')
('HJ473128', '170312610001035')
('HJ473270', '170315401014015')
('HJ473330', '170312416002012')
('HJ473444', '170316912001016')
('HJ473480', '170314701001014')
('HJ473694', '170318429003015')
('HJ474618', '170316714001018')
('HJ474860', '170318378001028')
('HJ474880', '170316711001012')
('HJ479709', '170314308002019')
('HJ483963', '170314910003015')
('HJ485464', '170312607002006')
('HJ485776', '170310315023000')
('HJ485953', '170311913011000')
('HJ485975', '170317004012011')
('HJ486803', '170314909012030')
('HJ488449', '170318429003006')
('HJ490197', '170315501002000')
('HJ490507', '170314601003006')
('HJ490722', '170316112002004')
('HJ492277', '170310701012003')
('HJ492443', '170316603011010')
('HJ494740', '170312315001013')
('HJ494885', '170314401014008')
('HJ495319', '170317506003009')
('HJ496814', '170312211003008')
('HJ496827', '170310310002013')
('HJ497116', '170317306002026')
('HJ497140', '170312827002001')
('HJ499071', '170314312002030')
('HJ499310', '170312506002000')
('HJ501198', '170316708002016')
('HJ501249', '170311904012013')
('HJ505759', '170318359002000')
('HJ506204', '170312512001017')
('HJ506204', '170312512001017')
('HJ507219', '170313102001000')
('HJ508317', '170312426003003')
('HJ509548', '170313012003003')
('HJ510383', '170318367001013')
('HJ510742', '170318378001028')
('HJ514837', '170316805002011')
('HJ514911', '170314402014003')
('HJ516905', '170312510001001')
('HJ518832', '170312607001003')
('HJ518923', '170318349002011')
('HJ519368', '170313012001001')
('HJ520831', '170314207001001')
('HJ521209', '170316308002006')
('HJ522972', '170316914002013')
('HJ525992', '170314503003023')
('HJ527506', '170313504001007')
('HJ527856', '170313814001001')
('HJ528074', '170312210001008')
('HJ528074', '170312210001008')
('HJ528074', '170312210001008')
('HJ528336', '170314913002013')
('HJ530054', '170318396002000')
('HJ537297', '170316716003015')
('HJ537311', '170310107021002')
('HJ540270', '170314910003011')
('HJ540924', '170318368002008')
('HJ542328', '170317401004018')
('HJ545448', '170318347001003')
('HJ545770', '170314409002005')
('HJ547936', '170316805001008')
('HJ547937', '170318387001020')
('HJ548734', '170317108006011')
('HJ550056', '170312912002003')
('HJ550192', '170312503003014')
('HJ550192', '170312503003014')
('HJ550428', '170318422001038')
('HJ550819', '170312518005017')
('HJ557858', '170316711001001')
('HJ560672', '170314208002012')
('HJ560713', '170316121001001')
('HJ560782', '170318433001044')
('HJ561015', '170317109001017')
('HJ562606', '170314206002013')
('HJ566043', '170312610002019')
('HJ567405', '170312718001015')
('HJ569392', '170312522022005')
('HJ569458', '170312434001019')
('HJ572458', '170310713002000')
('HJ573991', '170318412002007')
('HJ574122', '170315302005030')
('HJ575990', '170314304001003')
('HJ576507', '170310622001015')
('HJ577928', '170318410001068')
('HJ583010', '170318415001023')
('HJ583062', '170315804001000')
('HJ584274', '170318346003050')
('HJ587368', '170318438001048')
('HJ587395', '170316910003003')
('HJ590004', '170318426001005')
('HJ590004', '170318426001005')
('HJ590004', '170318426001005')
('HJ590004', '170318426001005')
('HJ590004', '170318426001005')
('HJ590004', '170318426001005')
('HJ591782', '170316814001014')
('HJ591925', '170312312002002')
('HJ592855', '170312521021003')
('HJ595652', '170313817001000')
('HJ597542', '170316117003010')
('HJ597789', '170310106001006')
('HJ598156', '170318429003015')
('HJ598316', '170312214001014')
('HJ598444', '170317106001002')
('HJ599753', '170311404001016')
('HJ599964', '170313018012021')
('HJ602014', '170312601001020')
('HJ606248', '170316904001009')
('HJ606361', '170316702001003')
('HJ608149', '170318366002003')
('HJ608477', '170314601001025')
('HJ610468', '170318429002010')
('HJ612615', '170312513001008')
('HJ614702', '170316603022012')
('HJ616252', '170318346004010')
('HJ616275', '170314908003027')
('HJ616557', '170316609002019')
('HJ620148', '170314309001013')
('HJ622684', '170312517001003')
('HJ623228', '170318355001008')
('HJ623995', '170312507004003')
('HJ624176', '170310817002029')
('HJ624222', '170317110003012')
('HJ626532', '170315302001027')
('HJ627960', '170317106001001')
('HJ628096', '170312521023001')
('HJ628109', '170316713001014')
('HJ628374', '170314801001018')
('HJ628667', '170316112001010')
('HJ633174', '170316809001007')
('HJ633642', '170318378001043')
('HJ636896', '170318439004002')
('HJ638502', '170314005002008')
('HJ640575', '170316111001009')
('HJ640924', '170315303004002')
('HJ641351', '170318422001056')
('HJ641369', '170311606022011')
('HJ642994', '170318342002011')
('HJ643457', '170318418001017')
('HJ645006', '170318358001017')
('HJ647205', '170318347003017')
('HJ647498', '170313018012006')
('HJ651951', '170318415001012')
('HJ652055', '170312808001003')
('HJ652174', '170316120002009')
('HJ653143', '170314804004003')
('HJ653507', '170315303002018')
('HJ653964', '170315202001005')
('HJ654122', '170316713003013')
('HJ656497', '170311608005001')
('HJ658069', '170315301001018')
('HJ658075', '170316607001023')
('HJ661250', '170318342001005')
('HJ661717', '170315602003006')
('HJ663035', '170312605001024')
('HJ664136', '170314003001015')
('HJ664232', '170316812001003')
('HJ665447', '170318430001004')
('HJ665860', '170312912001009')
('HJ666315', '170312426002004')
('HJ666352', '170315103002006')
('HJ670054', '170317202001009')
('HJ670641', '170318410001025')
('HJ671093', '170318348003001')
('HJ671123', '170316714001015')
('HJ672631', '170314910005002')
('HJ672739', '170314603011003')
('HJ673789', '170315602001002')
('HJ674289', '170314401012006')
('HJ676387', '170316404002049')
('HJ676438', '170314909012003')
('HJ676914', '170316117001009')
('HJ678090', '170316120002001')
('HJ678090', '170316120002001')
('HJ679889', '170315001003002')
('HJ680672', '170314604004013')
('HJ681098', '170316909005005')
('HJ682842', '170312213002006')
('HJ684393', '170311407012001')
('HJ685189', '170312517001004')
('HJ687728', '170314305003010')
('HJ687897', '170317115001011')
('HJ687964', '170318438002024')
('HJ688146', '170312430002015')
('HJ688621', '170317302014021')
('HJ689560', '170313817001000')
('HJ693564', '170312827002026')
('HJ693802', '170317111002017')
('HJ694648', '170316705001019')
('HJ694959', '170312518003010')
('HJ698541', '170314909022037')
('HJ698541', '170314909022037')
('HJ700937', '170312106021008')
('HJ701022', '170310315011001')
('HJ701122', '170312411002016')
('HJ701439', '170310305002011')
('HJ701512', '170314301022002')
('HJ705327', '170314401014001')
('HJ705496', '170312714001015')
('HJ713612', '170318346002012')
('HJ714164', '170314003001019')
('HJ715329', '170312426002005')
('HJ715916', '170312105012012')
('HJ718567', '170318360001009')
('HJ722498', '170316702001034')
('HJ723539', '170315206001036')
('HJ726601', '170317304001016')
('HJ726740', '170312718001013')
('HJ726791', '170318314001007')
('HJ728540', '170312521022011')
('HJ731018', '170314904001025')
('HJ731337', '170312104001015')
('HJ732933', '170312608002004')
('HJ732986', '170316810004004')
('HJ733462', '170316604001011')
('HJ734116', '170314909024022')
('HJ734895', '170316806002006')
('HJ736866', '170318421002015')
('HJ737144', '170312101003002')
('HJ737306', '170315610003015')
('HJ738400', '170313018022007')
('HJ739743', '170314910005029')
('HJ741471', '170318378001010')
('HJ741906', '170316904001010')
('HJ743653', '170317302023001')
('HJ745468', '170318352001006')
('HJ748801', '170318340002033')
('HJ749119', '170316703002015')
('HJ751189', '170318315002015')
('HJ751426', '170313007003003')
('HJ752400', '170315301001007')
('HJ753933', '170314908005009')
('HJ756295', '170318434001013')
('HJ756295', '170318434001013')
('HJ756295', '170318434001013')
('HJ756295', '170318434001013')
('HJ757826', '170313007001008')
('HJ758103', '170317105002002')
('HJ761866', '170312214001012')
('HJ761890', '170312209022009')
('HJ761890', '170312209022009')
('HJ762228', '170312406001014')
('HJ765363', '170312516001014')
('HJ767943', '170318102003013')
('HJ767943', '170318102003013')
('HJ769549', '170313009002018')
('HJ772216', '170314601002010')
('HJ772391', '170316104001008')
('HJ773304', '170312507005012')
('HJ773731', '170312507002013')
('HJ773998', '170315501006039')
('HJ774668', '170312512004011')
('HJ775260', '170310317003000')
('HJ776531', '170312601001013')
('HJ776575', '170316703001007')
('HJ782186', '170314801001027')
('HJ783050', '170317113002002')
('HJ783329', '170314908003020')
('HJ787594', '170312411001002')
('HJ791861', '170312604001014')
('HJ793204', '170317005012017')
('HJ795043', '170316121001002')
('HJ795462', '170316809002007')
('HJ796008', '170314907001003')
('HJ796008', '170314907001003')
('HJ796729', '170316605003004')
('HJ798332', '170317107001016')
('HJ798873', '170312511001008')
('HJ800584', '170318407003009')
('HJ801014', '170313106001015')
('HJ803278', '170313018023005')
('HJ803364', '170311407011012')
('HJ808429', '170318429002000')
('HJ808429', '170318429002000')
('HJ808429', '170318429002000')
('HJ809850', '170312925001017')
('HJ810383', '170314503001017')
('HJ810632', '170312925002011')
('HJ812522', '170314503001018')
('HJ813917', '170312518003018')
('HJ814802', '170312108001006')
('HJ815060', '170318424002044')
('HJ818175', '170312909002018')
('HJ818227', '170315401014000')
('HJ818247', '170313012003009')
('HJ818333', '170314303003007')
('HJ819855', '170317113001012')
('HJ820354', '170314605003014')
('HJ830032', '170316305002006')
('HJ831700', '170315804001002')
('HJ834810', '170316712002009')
('HJ838770', '170314008001000')
('HJ840751', '170315003002027')
('HJ841660', '170312518002001')
('HJ843148', '170315305011014')
('HJ843154', '170313104001007')
('HJ844606', '170315302005025')
('HJ844871', '170318312003002')
('HJ845688', '170312925002001')
('HJ846333', '170312514001005')
('HJ846755', '170316914002011')
('HJ847488', '170312718001018')
('HK000106', '170318402001016')
('HK001175', '170317506004015')
('HK002684', '170318314001035')
('HK103508', '170312209021015')
('HK105969', '170317109001005')
('HK106793', '170316203004003')
('HK108473', '170314606001001')
('HK112469', '170317106002007')
('HK116205', '170318431002015')
('HK116584', '170312609002009')
('HK118109', '170312521022000')
('HK118415', '170316811005012')
('HK118664', '170318424003002')
('HK122638', '170318415001015')
('HK123984', '170314303002001')
('HK127263', '170316812002006')
('HK128035', '170312504002023')
('HK129911', '170312510001011')
('HK129926', '170317102003002')
('HK131838', '170314004001011')
('HK133717', '170316502001017')
('HK136902', '170317112002010')
('HK138039', '170313511003003')
('HK142414', '170316814004012')
('HK142463', '170312416002011')
('HK147012', '170312511002006')
('HK147667', '170310102022009')
('HK148852', '170316713001016')
('HK148872', '170316116001013')
('HK149767', '170312205001006')
('HK152218', '170314308001014')
('HK154793', '170318430002029')
('HK157703', '170311406011029')
('HK157829', '170313011001010')
('HK158502', '170314004002002')
('HK161027', '170314302004009')
('HK161205', '170317111003017')
('HK163197', '170314403002004')
('HK165336', '170318340001002')
('HK165467', '170314106001005')
('HK171336', '170313008002009')
('HK172551', '170312705001001')
('HK172551', '170312705001001')
('HK172551', '170312705001001')
('HK173776', '170312522023020')
('HK174240', '170310312002007')
('HK174565', '170312426001010')
('HK177906', '170314913001007')
('HK182300', '170312405001016')
('HK183966', '170316912003012')
('HK184029', '170312107002006')
('HK194882', '170314207001011')
('HK195199', '170316713001020')
('HK196583', '170314314003006')
('HK196935', '170316302001035')
('HK197174', '170312207011008')
('HK197492', '170317112004048')
('HK198079', '170318387001014')
('HK202289', '170318371001010')
('HK202945', '170314403001014')
('HK203564', '170316712002012')
('HK206612', '170313107001010')
('HK208441', '170316915001003')
('HK210225', '170313514001024')
('HK210701', '170312519002000')
('HK211032', '170312306003014')
('HK211174', '170314005001013')
('HK212074', '170314606001007')
('HK212551', '170312315006016')
('HK212756', '170318421001011')
('HK219320', '170316909005015')
('HK220597', '170312925004005')
('HK221005', '170314610001034')
('HK222787', '170318357001003')
('HK223040', '170314102001001')
('HK224777', '170316605002005')
('HK225941', '170310819001008')
('HK232499', '170314603013005')
('HK233221', '170317102002007')
('HK234571', '170316810003004')
('HK238041', '170316606001001')
('HK238478', '170316704001029')
('HK239208', '170312517001019')
('HK241270', '170314604004002')
('HK244516', '170312514001010')
('HK245772', '170316814003004')
('HK245874', '170318410001041')
('HK247638', '170315302004022')
('HK248009', '170318342001017')
('HK250605', '170312520002014')
('HK251732', '170311606023012')
('HK253794', '170315602001004')
('HK256148', '170316904003001')
('HK256153', '170314309002014')
('HK256863', '170312105012004')
('HK256965', '170315305011001')
('HK258065', '170316707002013')
('HK258233', '170313018021009')
('HK259861', '170314206001006')
('HK259944', '170310620002001')
('HK262909', '170318391002021')
('HK267244', '170315203004021')
('HK268287', '170312828001013')
('HK268785', '170313007002007')
('HK270614', '170311903004016')
('HK272523', '170316904002008')
('HK279243', '170313018031007')
('HK281219', '170313011001003')
('HK283015', '170318340001003')
('HK284640', '170318392002008')
('HK284646', '170312507004007')
('HK284946', '170312925001010')
('HK286663', '170311908003014')
('HK289121', '170314313011004')
('HK289341', '170318429001000')
('HK289694', '170315703003012')
('HK293604', '170313106002018')
('HK294709', '170313818002007')
('HK299020', '170313511002003')
('HK302302', '170312511004009')
('HK303932', '170312209012008')
('HK304361', '170311408001002')
('HK306988', '170314603022000')
('HK308329', '170314910004008')
('HK308709', '170314302005010')
('HK310041', '170314003001024')
('HK310266', '170312411001018')
('HK316879', '170316718001030')
('HK320741', '170314401024004')
('HK320911', '170318347003018')
('HK322771', '170314008002008')
('HK323449', '170314312002021')
('HK327110', '170312521011008')
('HK330243', '170316812003018')
('HK331434', '170314409003024')
('HK332171', '170318429003006')
('HK335139', '170318324002012')
('HK337046', '170312521023008')
('HK342919', '170316909002011')
('HK347049', '170318320001012')
('HK351333', '170312302001007')
('HK351383', '170314207003008')
('HK352278', '170316712002006')
('HK354099', '170316110001003')
('HK357713', '170318312003005')
('HK357842', '170312312003007')
('HK358246', '170317102004003')
('HK359543', '170316705001037')
('HK360655', '170314911002018')
('HK362103', '170318347002018')
('HK367476', '170312521024008')
('HK368743', '170314913004001')
('HK371037', '170312519001009')
('HK371089', '170310101002011')
('HK373002', '170314305002002')
('HK373002', '170314305002002')
('HK375396', '170313006002000')
('HK377605', '170316605001014')
('HK378604', '170318436002004')
('HK379652', '170318380002007')
('HK380224', '170318305001010')
('HK380680', '170313008002007')
('HK382601', '170314313023010')
('HK386186', '170314207001001')
('HK388473', '170318383001016')
('HK388525', '170310819001009')
('HK390524', '170312429002007')
('HK396701', '170314606001017')
('HK398371', '170318407003012')
('HK400279', '170312409001005')
('HK403601', '170314601004008')
('HK404487', '170316812004002')
('HK405004', '170312510001013')
('HK405366', '170312206023000')
('HK406407', '170318361003002')
('HK409839', '170318410001041')
('HK409854', '170318346001027')
('HK412030', '170318417001020')
('HK413657', '170316905001019')
('HK416661', '170316806002027')
('HK418703', '170312925002019')
('HK421143', '170318390002001')
('HK424675', '170318340002003')
('HK426848', '170316116002007')
('HK427093', '170316915003005')
('HK427575', '170314607003007')
('HK427644', '170312518004005')
('HK429430', '170311301003002')
('HK431410', '170318347001017')
('HK431540', '170313017021004')
('HK431718', '170312518001009')
('HK436240', '170315603001020')
('HK436285', '170312312003013')
('HK438289', '170312808001003')
('HK438438', '170316910003010')
('HK440539', '170316111002000')
('HK442182', '170318333001023')
('HK444671', '170311104001018')
('HK444671', '170311104001018')
('HK446177', '170311402001009')
('HK446677', '170312105011011')
('HK446803', '170314305003009')
('HK449079', '170317104005015')
('HK449083', '170316610004009')
('HK449165', '170316912001017')
('HK449695', '170318360003022')
('HK450240', '170318208003057')
('HK450312', '170312909002017')
('HK450720', '170312506003019')
('HK455586', '170315805023012')
('HK457173', '170312105012009')
('HK457513', '170316501004001')
('HK457942', '170314003001023')
('HK459293', '170316104001013')
('HK459545', '170318396001006')
('HK459752', '170314909022029')
('HK462161', '170310618001000')
('HK463678', '170315501002000')
('HK465885', '170316103002008')
('HK465895', '170316705001037')
('HK466380', '170314601001016')
('HK466698', '170311408003011')
('HK466777', '170316715002003')
('HK468353', '170314601001013')
('HK468531', '170317302021007')
('HK469548', '170318325002019')
('HK470564', '170314914003023')
('HK470751', '170316813002008')
('HK474680', '170310104002000')
('HK474717', '170316904004009')
('HK478987', '170316914004001')
('HK479167', '170318345001013')
('HK479210', '170315401021008')
('HK481621', '170313107001020')
('HK483176', '170313903002017')
('HK483368', '170316814004000')
('HK485822', '170313106003017')
('HK485925', '170317115001019')
('HK486402', '170313801001031')
('HK487688', '170318355001030')
('HK489546', '170315401022016')
('HK490204', '170314911001016')
('HK493361', '170318422001052')
('HK498920', '170312608002004')
('HK500437', '170314603024019')
('HK500451', '170316814003009')
('HK502001', '170318422001056')
('HK503011', '170312522025005')
('HK503280', '170315601001029')
('HK503297', '170318340001034')
('HK505802', '170316609002008')
('HK507412', '170316909003014')
('HK509160', '170313511003000')
('HK509307', '170316603022003')
('HK509310', '170312312005014')
('HK509310', '170312312005014')
('HK512195', '170315401013010')
('HK513788', '170312106023005')
('HK513791', '170312925003015')
('HK515480', '170310301031000')
('HK515516', '170318356001016')
('HK515543', '170318380001007')
('HK520035', '170310318001015')
('HK522073', '170318314002053')
('HK522280', '170314008002005')
('HK526394', '170318392002025')
('HK526742', '170312508001005')
('HK526818', '170316112002006')
('HK528598', '170316703001011')
('HK528781', '170318367001021')
('HK528879', '170316720001007')
('HK529002', '170315401022014')
('HK529005', '170318432001018')
('HK529129', '170314601003008')
('HK529948', '170316713001003')
('HK530948', '170312421002009')
('HK531127', '170313406001017')
('HK532843', '170311913021026')
('HK539094', '170313511002002')
('HK541161', '170312601001018')
('HK541881', '170311605021002')
('HK542615', '170314804006018')
('HK543656', '170318378001026')
('HK543761', '170316110001034')
('HK544176', '170315602001001')
('HK548175', '170312426002003')
('HK548346', '170318321003001')
('HK550108', '170312312003012')
('HK558324', '170316103003010')
('HK558350', '170318306002019')
('HK558373', '170316117002010')
('HK558576', '170312416001004')
('HK558681', '170310317001003')
('HK560033', '170317110002019')
('HK562333', '170314306001010')
('HK562364', '170316904002005')
('HK564062', '170316714002019')
('HK564454', '170315602003019')
('HK564473', '170318439005002')
('HK566095', '170312429002006')
('HK566637', '170317305003007')
('HK567192', '170312306006013')
('HK568857', '170312520002008')
('HK570716', '170315807003004')
('HK570869', '170317110002014')
('HK571077', '170312808001015')
('HK573084', '170317303001021')
('HK573219', '170318428003000')
('HK573294', '170314401021002')
('HK574710', '170316114001008')
('HK584141', '170310819001000')
('HK586284', '170312207013001')
('HK588720', '170313009001007')
('HK590206', '170315305032005')
('HK592220', '170312511001010')
('HK593970', '170318347003022')
('HK593970', '170318347003022')
('HK598867', '170316121001039')
('HK600388', '170315302005009')
('HK601397', '170312507001006')
('HK606807', '170318311001026')
('HK611468', '170313901001014')
('HK615027', '170317301002007')
('HK615747', '170318347003005')
('HK615906', '170314603013002')
('HK615994', '170312925001009')
('HK617803', '170318351001011')
('HK617887', '170310207022008')
('HK618117', '170312522011000')
('HK618118', '170312407001018')
('HK621800', '170316607001016')
('HK625712', '170313514001001')
('HK628005', '170317110002028')
('HK628116', '170317110002031')
('HK628908', '170312714001032')
('HK628944', '170316716003016')
('HK629270', '170318430001022')
('HK631015', '170312603001016')
('HK634872', '170311911001008')
('HK636608', '170318418002003')
('HK637587', '170318424002018')
('HK639684', '170316609003017')
('HK640689', '170311610001016')
('HK645784', '170313017013013')
('HK646279', '170312306001010')
('HK646675', '170316605004010')
('HK647145', '170313902001006')
('HK649858', '170311907021007')
('HK650256', '170318423001015')
('HK651626', '170315301002012')
('HK652304', '170312306005006')
('HK653392', '170318339001016')
('HK655914', '170310103001003')
('HK660835', '170318424003036')
('HK663121', '170316701002007')
('HK663797', '170312209021008')
('HK664428', '170315602003001')
('HK669797', '170316811002007')
('HK671827', '170318374001000')
('HK675515', '170313108001006')
('HK677235', '170314105002003')
('HK679153', '170316605004019')
('HK683108', '170313801001030')
('HK685702', '170317207001014')
('HK686933', '170312602001027')
('HK689815', '170313008002002')
('HK691212', '170311913022014')
('HK695279', '170316720004007')
('HK696912', '170318342002005')
('HK697584', '170315304001023')
('HK701076', '170318355002024')
('HK701466', '170317505004025')
('HK706008', '170311408004015')
('HK706072', '170316814004002')
('HK706072', '170316814004002')
('HK706138', '170314802002015')
('HK706280', '170312912001001')
('HK706582', '170314503003013')
('HK712560', '170312503002013')
('HK718700', '170312206025002')
('HK719629', '170312411002020')
('HK719915', '170316711001017')
('HK721466', '170313018032005')
('HK722502', '170310307033005')
('HK723100', '170316609002013')
('HK723116', '170316704001001')
('HK725707', '170316720001009')
('HK727425', '170313018023010')
('HK728985', '170311913012010')
('HK729146', '170312507001006')
('HK729315', '170313109003008')
('HK729605', '170318408002001')
('HK729807', '170317107003004')
('HK729807', '170317107003004')
('HK732169', '170318429004044')
('HK733729', '170316903002014')
('HK735720', '170318425001001')
('HK737589', '170314313023006')
('HK746784', '170316806001003')
('HK747450', '170315305032029')
('HK751266', '170316813002014')
('HK757278', '170312216001032')
('HK758443', '170312416002004')
('HK759092', '170312507002014')
('HK759577', '170311907022008')
('HK760907', '170312305001003')
('HK761870', '170312426001004')
('HK762898', '170311704001009')
('HK763208', '170314911001003')
('HK763869', '170318346004037')
('HK764341', '170313109001002')
('HK769179', '170317306003001')
('HK769987', '170312604001005')
('HK771311', '170312912002000')
('HK773252', '170310621003006')
('HK776079', '170318436001012')
('HK778184', '170313011002002')
('HK778184', '170313011002002')
('HK782061', '170318415002013')
('HK788404', '170318429003009')
('HK788723', '170316505001008')
('HK790321', '170317005011003')
('HK792126', '170312506001018')
('HK792194', '170316720004001')
('HK794484', '170310301022004')
('HK798753', '170313504001008')
('HK800093', '170311506002007')
('HK800311', '170310819001000')
('HK801831', '170314205002007')
('HK807481', '170318411003007')
('HK807495', '170314205002014')
('HK811031', '170318345001024')
('HK811135', '170318350001022')
('HK815209', '170316911004019')
('HK816318', '170310811003002')
('HK818944', '170314313013015')
('HK823687', '170312420003004')
('HK824261', '170316703001008')
('HK826485', '170314313023007')
('HK826665', '170318356001010')
('HK826899', '170314601004010')
('HK827036', '170314914002001')
('HK827036', '170314914002001')
('HK827036', '170314914002001')
('HK828074', '170315302002012')
('HK829194', '170317001002055')
('HK829960', '170316913002000')
('HK831363', '170316811001009')
('HK831444', '170314301014005')
('HK837040', '170314908003035')
('HL005121', '170316704001014')
('HL101040', '170316915002013')
('HL106602', '170314302002003')
('HL107444', '170315102001006')
('HL112637', '170318422001015')
('HL112637', '170318422001015')
('HL112637', '170318422001015')
('HL112811', '170318422001056')
('HL115841', '170318422001052')
('HL119705', '170313504001003')
('HL122434', '170316811003002')
('HL126868', '170311913012017')
('HL132189', '170311903003009')
('HL135476', '170315305012007')
('HL135476', '170315305012007')
('HL136954', '170310402023000')
('HL136957', '170314401014011')
('HL137637', '170312207013005')
('HL141721', '170310301022004')
('HL146245', '170315002001009')
('HL155611', '170312212001008')
('HL156770', '170312109002005')
('HL157408', '170316720002003')
('HL157429', '170318388002043')
('HL157968', '170312504005014')
('HL159356', '170315103002024')
('HL161178', '170310632005003')
('HL163871', '170314003001021')
('HL164061', '170316113001000')
('HL166361', '170314203001008')
('HL170487', '170318305001024')
('HL174691', '170310817002029')
('HL177834', '170317301001005')
('HL177967', '170315001004030')
('HL193120', '170312209012001')
('HL194151', '170315502002013')
('HL194667', '170312519003012')
('HL194705', '170318360002017')
('HL202732', '170316119001023')
('HL204876', '170310406002014')
('HL205955', '170312106023017')
('HL206147', '170314403004010')
('HL207408', '170310308004003')
('HL207408', '170310308004003')
('HL211745', '170316912001005')
('HL212228', '170311913013010')
('HL214391', '170314905002013')
('HL215932', '170318439002000')
('HL216209', '170312518001009')
('HL216294', '170313108002008')
('HL217966', '170318414002019')
('HL219488', '170314107001008')
('HL223577', '170314008002009')
('HL224566', '170313008001009')
('HL227322', '170316809003007')
('HL229138', '170312912002014')
('HL230043', '170314309002018')
('HL230043', '170314309002018')
('HL232905', '170316204004010')
('HL232949', '170318314001022')
('HL233101', '170312924001000')
('HL235190', '170315305011028')
('HL235442', '170311903004022')
('HL236216', '170312505003019')
('HL236577', '170316606001011')
('HL237125', '170318351003015')
('HL237605', '170318418002008')
('HL238378', '170312519004004')
('HL240399', '170314301023001')
('HL240489', '170314903002024')
('HL242006', '170312503002006')
('HL242188', '170310301011001')
('HL242938', '170315703001017')
('HL249429', '170312521023000')
('HL251078', '170318422001056')
('HL255594', '170316812004006')
('HL255611', '170314313011011')
('HL257510', '170318346002004')
('HL257812', '170316607001001')
('HL260858', '170316911001025')
('HL264420', '170314607003007')
('HL268144', '170312502002012')
('HL269483', '170318421005006')
('HL270937', '170313008002005')
('HL272007', '170313102001007')
('HL274838', '170316305002014')
('HL276984', '170314906001018')
('HL281446', '170316912002003')
('HL281526', '170314408001014')
('HL283611', '170316303002035')
('HL284832', '170312605001005')
('HL285922', '170312804001025')
('HL286056', '170316913002005')
('HL287141', '170314313012006')
('HL287184', '170318315001029')
('HL289126', '170312508001020')
('HL290743', '170317401004027')
('HL290758', '170316702001025')
('HL291491', '170318392002008')
('HL294194', '170317106002011')
('HL295945', '170314208001016')
('HL296055', '170312522013009')
('HL297826', '170312315001006')
